Id_OT_Simaf;Formaciones;Módulos;OT_Simaf;Ingreso;Tipo_Tarea;Tarea;Km;Fecha_Inicio;Fecha_Fin;Observaciones;Clase_Vehículos
21376;133;2;4-36082;Programado;Preventivo;IB;903.351,00;13/04/2023;14/04/2023;;C
21237;133;2;130-14489;Programado;Preventivo;IQ3;896.042,00;30/03/2023;31/03/2023;;C
21095;133;2;130-14401;Programado;Preventivo;IQ2;890.252,00;16/03/2023;17/03/2023;;C
20973;133;2;4-35475;Programado;Preventivo;IQ1;885.002,00;05/03/2023;06/03/2023;;C
20825;133;2;4-35258;Programado;Preventivo;IB;879.207,00;17/02/2023;18/02/2023;;C
20693;133;2;287-6771;Programado;Preventivo;IQ3;873.104,00;03/02/2023;04/02/2023;;C
20556;133;2;130-14047;Programado;Preventivo;IQ2;867.648,00;23/01/2023;24/01/2023;;C
20453;133;2;130-13986;Programado;Preventivo;IQ1;863.300,00;13/01/2023;14/01/2023;;C
20202;133;2;"	287-6457";Programado;Preventivo;IB;858.021,00;22/12/2022;30/12/2022;;C
20055;133;2;130-13752;Programado;Preventivo;IQ3;851.878,00;06/12/2022;07/12/2022;;C
19890;133;2;130-13652;Programado;Preventivo;IQ2;846.074,00;21/11/2022;22/11/2022;;C
19721;133;2;130-13546;Programado;Preventivo;IQ1;840.005,00;03/11/2022;04/11/2022;;C
19556;133;2;4-33389;Programado;Preventivo;IB;833.663,00;20/10/2022;21/10/2022;;C
19439;133;2;130-13384;Programado;Preventivo;IQ3;827.738,00;08/10/2022;09/10/2022;;C
19280;133;2;130-13273;Programado;Preventivo;IQ2;819.532,00;21/09/2022;22/09/2022;;C
19142;133;2;130-13178;Programado;Preventivo;IQ1;813.034,00;07/09/2022;08/09/2022;;C
19015;133;2;4-32561;Programado;Preventivo;IB;807.651,00;26/08/2022;27/08/2022;;C
18888;133;2;130-13005;Programado;Preventivo;IQ3;802.148,00;13/08/2022;14/08/2022;;C
18712;133;2;130-12911;Programado;Preventivo;IQ2;796.719,00;29/07/2022;30/07/2022;;C
18570;133;2;130-12826;Programado;Preventivo;IQ1;790.725,00;16/07/2022;17/07/2022;;C
18369;133;2;287-5269;Programado;Preventivo;BA2;785.245,00;27/06/2022;04/07/2022;;C
18280;133;2;4-31463;Programado;Preventivo;IQ1;783.764,00;20/06/2022;21/06/2022;;C
18141;133;2;4-31256;Programado;Preventivo;IB;777.893,00;06/06/2022;07/06/2022;;C
18072;133;2;130-12522;Programado;Preventivo;IQ3;775.483,00;30/05/2022;31/05/2022;;C
17905;133;2;130-12417;Programado;Preventivo;IQ2;768.014,00;13/05/2022;14/05/2022;;C
17774;133;2;130-12338;Programado;Preventivo;IQ1;761.709,00;02/05/2022;03/05/2022;;C
17611;133;2;4-30459;Programado;Preventivo;IB;754.442,00;17/04/2022;18/04/2022;;C
17125;133;2;130-12159;Programado;Preventivo;IQ3;749.735,00;05/04/2022;06/04/2022;;C
17012;133;2;4-30082;Programado;Preventivo;IQ2;742.535,00;22/03/2022;23/03/2022;;C
16906;133;2;130-11971;Programado;Preventivo;IQ1;737.231,00;08/03/2022;09/03/2022;;C
16801;133;2;4-29573;Programado;Preventivo;IB;730.159,00;21/02/2022;22/02/2022;;C
16651;133;2;130-11761;Programado;Preventivo;IQ3;723.069,00;05/02/2022;06/02/2022;;C
16044;133;2;130-11604;Programado;Preventivo;IQ2;713.376,00;13/01/2022;14/01/2022;;C
15816;133;2;4-28666;Programado;Preventivo;IQ1;706.430,00;27/12/2021;28/12/2021;;C
15534;133;2;4-28415;Programado;Preventivo;IB;699.009,00;10/12/2021;11/12/2021;;C
15437;133;2;130-11302;Programado;Preventivo;IQ3;692.628,00;27/11/2021;28/11/2021;;C
15184;133;2;287-3065;Programado;Preventivo;IQ1;684.899,00;23/10/2021;08/11/2021;;C
15060;133;2;4-27319;Programado;Preventivo;IB;679.079,00;06/10/2021;07/10/2021;;C
12949;133;2;130-10858;Programado;Preventivo;IQ3;672.542,00;21/09/2021;22/09/2021;;C
12884;133;2;130-10790;Programado;Preventivo;IQ2;667.011,00;11/09/2021;12/09/2021;;C
12786;133;2;130-10695;Programado;Preventivo;IQ1;660.044,00;28/08/2021;29/08/2021;;C
12667;133;2;4-26332;Programado;Preventivo;IB;651.512,00;11/08/2021;12/08/2021;;C
12563;133;2;130-10484;Programado;Preventivo;IQ3;645.299,00;28/07/2021;29/07/2021;;C
12443;133;2;130-10365;Programado;Preventivo;IQ2;637.371,00;11/07/2021;12/07/2021;;C
12363;133;2;130-10282;Programado;Preventivo;IQ1;631.811,00;28/06/2021;29/06/2021;;C
12229;133;2; 4-25132;Programado;Preventivo;IB;623.515,00;10/06/2021;11/06/2021;;C
12138;133;2;287-2142;Programado;Preventivo;IQ3;617.185,00;28/05/2021;29/05/2021;Realizo DOA;C
12030;133;2;130-9977;Programado;Preventivo;IQ2;611.652,00;14/05/2021;15/05/2021;;C
11939;133;2;130-9899;Programado;Preventivo;IQ1;605.544,00;03/05/2021;04/05/2021;;C
11818;133;2;287-1927;Programado;Preventivo;AN3;599.373,00;14/04/2021;17/04/2021;;C
11672;133;2;130-9624;Programado;Preventivo;IQ1;591.439,00;24/03/2021;24/03/2021;;C
11582;133;2;4-23276;Programado;Preventivo;IB;584.616,00;10/03/2021;10/03/2021;;C
11484;133;2;130-9434;Programado;Preventivo;IQ3;578.494,00;25/02/2021;25/02/2021;;C
11394;133;2;130-9346;Programado;Preventivo;IQ2;572.045,00;12/02/2021;12/02/2021;;C
11316;133;2;130-9274;Programado;Preventivo;IQ1;567.335,00;01/02/2021;01/02/2021;;C
11204;133;2;4-22256;Programado;Preventivo;IB;559.903,00;17/01/2021;17/01/2021;;C
9004;133;2;130-9024;Programado;Preventivo;IQ2;554.029,00;28/12/2020;28/12/2020;;C
8906;133;2;130-8926;Programado;Preventivo;IQ1;547.242,00;14/12/2020;14/12/2020;;C
8806;133;2;4-21323;Programado;Preventivo;IB;541.003,00;30/11/2020;30/11/2020;;C
8719;133;2;130-8749;Programado;Preventivo;IQ3;534.685,00;18/11/2020;18/11/2020;;C
8629;133;2;130-8664;Programado;Preventivo;IQ2;529.272,00;06/11/2020;06/11/2020;;C
8516;133;2;130-8547;Programado;Preventivo;IQ1;521.486,00;21/10/2020;21/10/2020;;C
8400;133;2;4-20232;Programado;Preventivo;IB;514.166,00;05/10/2020;05/10/2020;;C
8284;133;2;130-8319;Programado;Preventivo;IQ3;506.830,00;18/09/2020;18/09/2020;;C
8178;133;2;130-8208;Programado;Preventivo;IQ2;500.615,00;02/09/2020;02/09/2020;;C
8092;133;2;130-8121;Programado;Preventivo;IQ1;494.234,00;21/08/2020;21/08/2020;;C
8007;133;2;4-19182;Programado;Preventivo;IB;488.767,00;09/08/2020;09/08/2020;;C
7903;133;2;130-7933;Programado;Preventivo;IQ3;482.820,00;25/07/2020;25/07/2020;;C
7793;133;2;130-7822;Programado;Preventivo;IQ2;475.789,00;10/07/2020;10/07/2020;;C
7696;133;2;130-7722;Programado;Preventivo;IQ1;469.184,00;26/06/2020;26/06/2020;;C
7581;133;2;4-18052;Programado;Preventivo;IB;461.925,00;10/06/2020;10/06/2020;;C
7484;133;2;130-7522;Programado;Preventivo;IQ3;454.475,00;28/05/2020;28/05/2020;;C
7372;133;2;130-7402;Programado;Preventivo;IQ2;447.381,00;13/05/2020;13/05/2020;;C
7274;133;2;130-7308;Programado;Preventivo;IQ1;441.768,00;30/04/2020;30/04/2020;;C
7168;133;2;4-16974;Programado;Preventivo;IB;435.133,00;16/04/2020;16/04/2020;;C
7114;133;2;130-7136;Programado;Preventivo;IQ3;430.505,00;04/04/2020;04/04/2020;;C
7023;133;2;130-7028;Programado;Preventivo;IQ2;425.200,00;18/03/2020;18/03/2020;;C
6972;133;2;287-375;Programado;Preventivo;RS;421.593,00;21/02/2020;11/03/2020;Bogies de M06 con Km 545122 - Salio sin reperfilar por falta de disponibilidad e insertos en el Torno.;C
6727;133;2;4-15620;Programado;Preventivo;IB;415.384,00;05/02/2020;05/02/2020;;C
6588;133;2;130-6618;Programado;Preventivo;IQ3;406.428,00;17/01/2020;17/01/2020;;C
6498;133;2;130-6527;Programado;Preventivo;IQ2;400.109,00;05/01/2020;05/01/2020;;C
6377;133;2;130-6395;Programado;Preventivo;IQ1;391.942,00;18/12/2019;18/12/2019;;C
6278;133;2;4-14436;Programado;Preventivo;IB;385.556,00;04/12/2019;04/12/2019;;C
6165;133;2;130-6172;Programado;Preventivo;IQ3;377.471,00;19/11/2019;19/11/2019;;C
6061;133;2;4-13708;Programado;Preventivo;IQ2;371.723,00;04/11/2019;04/11/2019;;C
5938;133;2;4-13325;Programado;Preventivo;IQ1;364.964,00;18/10/2019;18/10/2019;;C
5842;133;2;SINF-05714;Programado;Preventivo;IB;357.964,00;04/10/2019;04/10/2019;;C
5736;133;2;SINF-06006;Programado;Preventivo;IQ;349.039,00;17/09/2019;17/09/2019;;C
5582;133;2;4-12059;Programado;Preventivo;IQ;336.126,00;21/08/2019;21/08/2019;;C
5491;133;2;SINF-05407;Programado;Preventivo;IB;328.433,00;06/08/2019;06/08/2019;;C
5382;133;2;SINF-05304;Programado;Preventivo;IQ;320.714,00;20/07/2019;20/07/2019;;C
5295;133;2;SINF-05220;Programado;Preventivo;IQ;315.258,00;06/07/2019;06/07/2019;;C
5210;133;2;SINF-05141;Programado;Preventivo;IQ;310.043,00;25/06/2019;25/06/2019;;C
5114;133;2;SINF-05052;Programado;Preventivo;BA1;304.356,00;09/06/2019;11/06/2019;;C
4950;133;2;SINF-04899;Programado;Preventivo;IQ;291.446,00;12/05/2019;12/05/2019;;C
4873;133;2;SINF-04826;Programado;Preventivo;IB;286.335,00;30/04/2019;30/04/2019;;C
4772;133;2;SINF-04728;Programado;Preventivo;IQ;280.056,00;15/04/2019;15/04/2019;;C
4691;133;2;SINF-04658;Programado;Preventivo;IQ;273.662,00;03/04/2019;03/04/2019;;C
4604;133;2;SINF-04573;Programado;Preventivo;IQ;268.787,00;21/03/2019;21/03/2019;;C
4512;133;2;SINF-04483;Programado;Preventivo;IB;261.074,00;06/03/2019;06/03/2019;;C
4404;133;2;SINF-04377;Programado;Preventivo;IQ;253.586,00;18/02/2019;18/02/2019;;C
4329;133;2;SINF-04304;Programado;Preventivo;IQ;249.076,00;06/02/2019;06/02/2019;;C
4267;133;2;SINF-04244;Programado;Preventivo;IQ;243.556,00;24/01/2019;24/01/2019;;C
4192;133;2;SINF-04176;Programado;Preventivo;IB;235.926,00;09/01/2019;09/01/2019;;C
4028;133;2;SINF-04012;Programado;Preventivo;IQ;218.321,00;28/11/2018;28/11/2018;;C
3945;133;2;SINF-03931;Programado;Preventivo;IB;212.142,00;14/11/2018;14/11/2018;;C
3865;133;2;SINF-03850;Programado;Preventivo;IQ;206.914,00;01/11/2018;01/11/2018;;C
3789;133;2;SINF-03773;Programado;Preventivo;IQ;200.232,00;19/10/2018;19/10/2018;;C
3708;133;2;SINF-03693;Programado;Preventivo;IQ;194.513,00;06/10/2018;06/10/2018;;C
3635;133;2;SINF-03622;Programado;Preventivo;AN1;189.489,00;13/09/2018;21/09/2018;;C
3496;133;2;SINF-03482;Programado;Preventivo;IB;183.660,00;28/08/2018;28/08/2018;;C
3416;133;2;SINF-03399;Programado;Preventivo;IQ;177.805,00;15/08/2018;15/08/2018;;C
3327;133;2;SINF-03311;Programado;Preventivo;IQ;171.345,00;01/08/2018;01/08/2018;;C
3261;133;2;SINF-03245;Programado;Preventivo;IQ;166.819,00;21/07/2018;21/07/2018;;C
3181;133;2;SINF-03165;Programado;Preventivo;IB;160.435,00;08/07/2018;08/07/2018;;C
3080;133;2;SINF-03064;Programado;Preventivo;IQ;155.081,00;21/06/2018;21/06/2018;;C
3004;133;2;SINF-02989;Programado;Preventivo;IQ;150.594,00;08/06/2018;08/06/2018;;C
2910;133;2;SINF-02895;Programado;Preventivo;IQ;143.630,00;22/05/2018;22/05/2018;;C
2816;133;2;SINF-02800;Programado;Preventivo;IB;136.971,00;04/05/2018;04/05/2018;;C
2740;133;2;SINF-02725;Programado;Preventivo;IQ;131.321,00;19/04/2018;19/04/2018;;C
2659;133;2;SINF-02644;Programado;Preventivo;IQ;125.938,00;04/04/2018;04/04/2018;;C
2581;133;2;SINF-02567;Programado;Preventivo;IQ;117.276,00;16/03/2018;16/03/2018;;C
2505;133;2;SINF-02496;Programado;Preventivo;IB;111.582,00;01/03/2018;01/03/2018;;C
2419;133;2;SINF-02403;Programado;Preventivo;IQ;103.049,00;09/02/2018;09/02/2018;;C
2348;133;2;SINF-02332;Programado;Preventivo;IQ;96.774,00;26/01/2018;26/01/2018;;C
2264;133;2;SINF-02248;Programado;Preventivo;IQ;89.817,00;10/01/2018;10/01/2018;;C
2186;133;2;SINF-02171;Programado;Preventivo;IB;83.215,00;26/12/2017;26/12/2017;;C
2094;133;2;SINF-02078;Programado;Preventivo;IQ;74.366,00;05/12/2017;05/12/2017;;C
2020;133;2;SINF-02005;Programado;Preventivo;IQ;72.918,00;21/11/2017;21/11/2017;;C
1930;133;2;SINF-01921;Programado;Preventivo;IQ;68.014,00;02/11/2017;02/11/2017;;C
1855;133;2;SINF-01840;Programado;Preventivo;IB;60.882,00;17/10/2017;17/10/2017;;C
1775;133;2;SINF-01761;Programado;Preventivo;IQ;53.861,00;28/09/2017;28/09/2017;;C
1703;133;2;SINF-01692;Programado;Preventivo;IQ;;11/09/2017;11/09/2017;;C
1631;133;2;SINF-01615;Programado;Preventivo;IQ;40.782,00;26/08/2017;26/08/2017;;C
1517;133;2;SINF-01501;Programado;Preventivo;IB;32.521,00;01/08/2017;01/08/2017;;C
1429;133;2;SINF-01413;Programado;Preventivo;IQ;23.592,00;08/07/2017;08/07/2017;;C
91;133;2;SINF-00075;Programado;Preventivo;IQ;12.153,00;22/10/2015;22/10/2015;;C
56;133;2;SINF-00040;Programado;Preventivo;IQ;6.223,00;25/09/2015;25/09/2015;;C
38;133;2;SINF-00022;Programado;Preventivo;Puesta en Servicio;0,00;31/08/2015;31/08/2015;;C
31530;145;3;43323;Programado;Preventivo;IB;1.462.701,00;04/12/2025;05/12/2025;;C
31419;145;3;41340;Programado;Preventivo;IQ3;1.456.618,00;21/11/2025;22/11/2025;;C
31304;145;3;39662;Programado;Preventivo;IQ2;1.451.614,00;11/11/2025;12/11/2025;;C
31103;145;3;36634;Programado;Preventivo;IQ1;1.445.409,00;23/10/2025;24/10/2025;;C
30917;145;3;33878;Programado;Preventivo;IB;1.439.824,00;06/10/2025;07/10/2025;;C
30786;145;3;31776;Programado;Preventivo;IQ3;1.434.496,00;23/09/2025;24/09/2025;;C
30659;145;3;29941;Programado;Preventivo;IQ2;1.428.449,00;11/09/2025;12/09/2025;;C
30531;145;3;27990;Programado;Preventivo;IQ1;1.423.067,00;30/08/2025;31/08/2025;;C
30389;145;3;26166;Programado;Preventivo;IB;1.417.818,00;18/08/2025;19/08/2025;;C
30295;145;3;24972;Programado;Preventivo;IQ3;1.413.686,00;10/08/2025;11/08/2025;;C
30159;145;3;22895;Programado;Preventivo;IQ2;1.407.103,00;27/07/2025;28/07/2025;;C
30023;145;3;20794;Programado;Preventivo;IQ1;1.400.590,00;12/07/2025;13/07/2025;;C
29877;145;3;18618;Programado;Preventivo;IB;1.394.497,00;27/06/2025;28/06/2025;;C
29743;145;3;16701;Programado;Preventivo;IQ3;1.390.132,00;14/06/2025;15/06/2025;;C
29633;145;3;15023;Programado;Preventivo;IQ2;1.384.516,00;03/06/2025;04/06/2025;;C
29448;145;3;12535;Programado;Preventivo;IQ1;1.377.678,00;16/05/2025;17/05/2025;;C
29295;145;3;9651;Programado;Preventivo;IB;1.372.155,00;02/05/2025;03/05/2025;;C
29158;145;3;7434;Programado;Preventivo;IQ3;1.365.262,00;18/04/2025;19/04/2025;;C
29024;145;3;5258;Programado;Preventivo;IQ2;1.359.374,00;05/04/2025;06/04/2025;;C
28902;145;3;130-19298;Programado;Preventivo;IQ1;1.353.838,00;24/03/2025;25/03/2025;;C
28606;145;3;287-12776;Programado;Preventivo;BA3;1.348.157,00;24/02/2025;12/03/2025;;C
28468;145;3;130-19025;Programado;Preventivo;IQ2;1.344.592,00;11/02/2025;12/02/2025;;C
28351;145;3;130-18942;Programado;Preventivo;IQ1;1.338.784,00;30/01/2025;31/01/2025;;C
28180;145;3;4-46257;Programado;Preventivo;IB;1.332.817,00;14/01/2025;15/01/2025;;C
28071;145;3;130-18762;Programado;Preventivo;IQ3;1.327.423,00;04/01/2025;05/01/2025;;C
27944;145;3;130-18683;Programado;Preventivo;IQ2;1.322.185,00;23/12/2024;24/12/2024;;C
27784;145;3;130-18576;Programado;Preventivo;IQ1;1.314.454,00;08/12/2024;09/12/2024;;C
27558;145;3;287-12087;Programado;Preventivo;IB;1.309.512,00;22/11/2024;26/11/2024;;C
27348;145;3;4-45046;Programado;Preventivo;IQ3;1.302.023,00;31/10/2024;31/10/2024;;C
27215;145;3;130-18223;Programado;Preventivo;IQ2;1.296.399,00;17/10/2024;18/10/2024;;C
27057;145;3;4-44614;Programado;Preventivo;IQ1;1.289.338,00;01/10/2024;02/10/2024;;C
26894;145;3;4-44392;Programado;Preventivo;IB;1.282.533,00;16/09/2024;17/09/2024;;C
26669;145;3;4-44079;Programado;Preventivo;IQ3;1.275.346,00;26/08/2024;27/08/2024;;C
26482;145;3;4-43862;Programado;Preventivo;IQ2;1.269.011,00;11/08/2024;12/08/2024;;C
26353;145;3;130-17704;Programado;Preventivo;IQ1;1.264.489,00;29/07/2024;30/07/2024;;C
26176;145;3;4-43441;Programado;Preventivo;IB;1.258.633,00;14/07/2024;15/07/2024;;C
26051;145;3;130-17512;Programado;Preventivo;IQ3;1.252.921,00;01/07/2024;02/07/2024;;C
25927;145;3;130-17434;Programado;Preventivo;IQ2;1.247.723,00;19/06/2024;20/06/2024;;C
25772;145;3;130-17334;Programado;Preventivo;IQ1;1.242.294,00;04/06/2024;05/06/2024;;C
25632;145;3;4-42611;Programado;Preventivo;IB;1.236.371,00;22/05/2024;23/05/2024;;C
25525;145;3;130-17166;Programado;Preventivo;IQ3;1.231.759,00;11/05/2024;12/05/2024;;C
25352;145;3;130-17052;Programado;Preventivo;IQ2;1.225.045,00;24/04/2024;25/04/2024;;C
25212;145;3;4-41978;Programado;Preventivo;IQ1;1.219.073,00;11/04/2024;12/04/2024;;C
25050;145;3;4-41705;Programado;Preventivo;IB;1.212.844,00;25/03/2024;26/03/2024;;C
24914;145;3;130-16769;Programado;Preventivo;IQ3;1.208.126,00;13/03/2024;14/03/2024;;C
24730;145;3;130-16655;Programado;Preventivo;IQ2;1.200.940,00;26/02/2024;27/02/2024;;C
24615;145;3;4-41047;Programado;Preventivo;IQ1;1.195.802,00;14/02/2024;15/02/2024;;C
24457;145;3;4-40771;Programado;Preventivo;IB;1.189.372,00;29/01/2024;30/01/2024;;C
24337;145;3;130-16401;Programado;Preventivo;IQ3;1.184.243,00;17/01/2024;18/01/2024;;C
24197;145;3;130-16318;Programado;Preventivo;IQ2;1.177.978,00;04/01/2024;05/01/2024;;C
24071;145;3;130-16248;Programado;Preventivo;IQ1;1.172.428,00;24/12/2023;25/12/2023;;C
23887;145;3;287-9194;Programado;Preventivo;AN4;1.166.751,00;04/12/2023;11/12/2023;;C
23740;145;3;130-16047;Programado;Preventivo;IQ1;1.161.161,00;22/11/2023;23/11/2023;;C
23598;145;3;4-39381;Programado;Preventivo;IB;1.155.546,00;08/11/2023;09/11/2023;;C
23474;145;3;130-15885;Programado;Preventivo;IQ3;1.149.784,00;28/10/2023;29/10/2023;;C
23342;145;3;130-15804;Programado;Preventivo;IQ2;1.143.878,00;16/10/2023;17/10/2023;;C
23203;145;3;130-15712;Programado;Preventivo;IQ1;1.137.881,00;02/10/2023;03/10/2023;;C
23000;145;3;287-8529;Programado;Preventivo;IB;1.131.850,00;11/09/2023;18/09/2023;;C
22889;145;3;130-15529;Programado;Preventivo;IQ3;1.127.963,00;02/09/2023;03/09/2023;;C
22711;145;3;130-15425;Programado;Preventivo;IQ2;1.121.555,00;16/08/2023;17/08/2023;;C
22551;145;3;130-15335;Programado;Preventivo;IQ1;1.115.084,00;02/08/2023;03/08/2023;;C
22417;145;3;4-37620;Programado;Preventivo;IB;1.110.009,00;21/07/2023;22/07/2023;;C
22263;145;3;130-15152;Programado;Preventivo;IQ3;1.102.513,00;06/07/2023;07/07/2023;;C
22122;145;3;130-15060;Programado;Preventivo;IQ2;1.096.512,00;23/06/2023;24/06/2023;;C
21989;145;3;130-14982;Programado;Preventivo;IQ1;1.090.673,00;11/06/2023;12/06/2023;;C
21860;145;3;4-36800;Programado;Preventivo;IB;1.085.814,00;30/05/2023;31/05/2023;;C
21724;145;3;130-14811;Programado;Preventivo;IQ3;1.081.028,00;16/05/2023;17/05/2023;;C
21571;145;3;130-14710;Programado;Preventivo;IQ2;1.075.579,00;02/05/2023;03/05/2023;;C
21407;145;3;130-14602;Programado;Preventivo;IQ1;1.068.155,00;16/04/2023;17/04/2023;;C
21272;145;3;4-35932;Programado;Preventivo;IB;1.063.946,00;03/04/2023;04/04/2023;;C
21144;145;3;130-14436;Programado;Preventivo;IQ3;1.057.607,00;21/03/2023;22/03/2023;;C
21005;145;3;130-14339;Programado;Preventivo;IQ2;1.050.291,00;07/03/2023;08/03/2023;;C
20884;145;3;130-14258;Programado;Preventivo;IQ1;1.044.811,00;24/02/2023;25/02/2023;;C
20746;145;3;4-35146;Programado;Preventivo;IB;1.039.618,00;10/02/2023;11/02/2023;;C
20669;145;3;130-14112;Programado;Preventivo;IQ3;1.035.626,00;02/02/2023;03/02/2023;;C
20434;145;3;130-13975;Programado;Preventivo;IQ2;1.027.634,00;11/01/2023;12/01/2023;;C
20304;145;3;130-13902;Programado;Preventivo;IQ1;1.021.406,00;30/12/2022;31/12/2022;;C
20128;145;3;4-34222;Programado;Preventivo;IB;1.015.119,00;14/12/2022;14/12/2022;;C
20012;145;3;130-13730;Programado;Preventivo;IQ3;1.010.333,00;02/12/2022;03/12/2022;;C
19851;145;3;130-13625;Programado;Preventivo;IQ2;1.003.669,00;16/11/2022;17/11/2022;;C
19662;145;3;130-13519;Programado;Preventivo;IQ1;996.153,00;30/10/2022;31/10/2022;;C
19473;145;3;287-5986;Programado;Preventivo;BA2;990.553,00;11/10/2022;18/10/2022;;C
19352;145;3;130-13328;Programado;Preventivo;IQ2;985.648,00;29/09/2022;30/09/2022;;C
19239;145;3;130-13243;Programado;Preventivo;IQ1;979.418,00;17/09/2022;18/09/2022;;C
19138;145;3;4-32745;Programado;Preventivo;IB;974.177,00;07/09/2022;08/09/2022;;C
18999;145;3;130-13078;Programado;Preventivo;IQ3;967.562,00;24/08/2022;25/08/2022;;C
18753;145;3;130-12927;Programado;Preventivo;IQ2;959.627,00;01/08/2022;02/08/2022;;C
18568;145;3;130-12822;Programado;Preventivo;IQ1;954.050,00;15/07/2022;16/07/2022;;C
18382;145;3;287-5212-Acc;Programado;Preventivo;Tareas de OT;947.318,00;28/06/2022;28/06/2022;;C
18356;145;3;287-5212;Programado;Preventivo;IB;947.318,00;21/06/2022;25/06/2022;;C
17991;145;3;130-12476;Programado;Preventivo;IQ3;945.109,00;22/05/2022;23/05/2022;;C
17827;145;3;130-12373;Programado;Preventivo;IQ2;937.823,00;07/05/2022;08/05/2022;;C
17684;145;3;130-12284;Programado;Preventivo;IQ1;931.146,00;24/04/2022;25/04/2022;;C
17532;145;3;4-30390;Programado;Preventivo;IB;925.440,00;12/04/2022;13/04/2022;;C
17038;145;3;130-12094;Programado;Preventivo;IQ3;916.818,00;26/03/2022;27/03/2022;;C
16940;145;3;130-12001;Programado;Preventivo;IQ2;910.005,00;12/03/2022;13/03/2022;;C
16815;145;3;130-11886;Programado;Preventivo;IQ1;902.167,00;23/02/2022;24/02/2022;;C
16697;145;3;4-29413;Programado;Preventivo;IB;896.757,00;11/02/2022;12/02/2022;;C
16621;145;3;130-11732;Programado;Preventivo;IQ3;892.785,00;01/02/2022;02/02/2022;;C
16563;145;3;130-11665;Programado;Preventivo;IQ2;887.668,00;22/01/2022;23/01/2022;;C
15752;145;3;130-11561;Programado;Preventivo;IQ1;881.450,00;06/01/2022;07/01/2022;;C
15857;145;3;4-28559;Programado;Preventivo;IB;872.799,00;20/12/2021;21/12/2021;;C
15489;145;3;130-11345;Programado;Preventivo;IQ3;865.410,00;03/12/2021;04/12/2021;;C
15359;145;3;130-11228;Programado;Preventivo;IQ2;858.215,00;15/11/2021;16/11/2021;;C
15273;145;3;130-11147;Programado;Preventivo;IQ1;853.040,00;03/11/2021;04/11/2021;;C
15181;145;3;4-27575;Programado;Preventivo;IB;846.833,00;22/10/2021;23/10/2021;;C
15073;145;3;130-10976;Programado;Preventivo;IQ3;840.646,00;08/10/2021;09/10/2021;;C
12986;145;3;130-10893;Programado;Preventivo;IQ2;834.978,00;26/09/2021;27/09/2021;;C
12910;145;3;130-10816;Programado;Preventivo;IQ1;829.712,00;15/09/2021;16/09/2021;;C
12808;145;3;4-26629;Programado;Preventivo;AN3;822.985,00;29/08/2021;02/09/2021;;C
12724;145;3;130-10634;Programado;Preventivo;IQ3;818.712,00;19/08/2021;20/08/2021;;C
12622;145;3;130-10537;Programado;Preventivo;IQ2;812.602,00;05/08/2021;06/08/2021;;C
12565;145;3;130-10482;Programado;Preventivo;IQ1;809.012,00;28/07/2021;29/07/2021;;C
12472;145;3;130-10393;Programado;Preventivo;IQ1;803.793,00;15/07/2021;16/07/2021;;C
12392;145;3;4-25584;Programado;Preventivo;IB;798.102,00;02/07/2021;03/07/2021;;C
12297;145;3;287-2285;Programado;Preventivo;IQ3;791.912,00;18/06/2021;19/06/2021;Realizo DOA;C
12202;145;3;130-10137;Programado;Preventivo;IQ2;785.722,00;07/06/2021;08/06/2021;;C
12105;145;3;130-10050;Programado;Preventivo;IQ1;779.842,00;25/05/2021;26/05/2021;;C
11988;145;3;4-24490;Programado;Preventivo;IB;772.859,00;09/05/2021;10/05/2021;;C
11879;145;3;130-9845;Programado;Preventivo;IQ3;766.312,00;25/04/2021;26/04/2021;;C
11799;145;3;130-9767;Programado;Preventivo;IQ2;760.463,00;14/04/2021;15/04/2021;;C
11742;145;3;4-23814;Programado;Preventivo;SE;756.314,00;05/04/2021;06/04/2021;;C
11598;145;3;4-23324;Programado;Preventivo;IB;746.000,00;12/03/2021;12/03/2021;;C
